cod,mpio_name,Material paredes,Material piso,Tipo de Vivienda,ADO|EU/LWAL+DNO/H:1,"ADO|EU/LWAL+DNO/H:1,2",CR+PC/LWAL+DUL/H:1,"CR+PC/LWAL+DUL/H:1,2",CR/LINF+DNO/H:3,CR/LINF+DNO/H:4,CR/LINF+DNO/H:5,"CR/LINF+DNO/H:6,10",CR/LINF+DUL/H:3,CR/LINF+DUL/H:4,CR/LINF+DUL/H:5,"CR/LINF+DUL/H:6,10",CR/LWAL+DUL/H:1,CR/LWAL+DUL/H:2,MATO/LN,MCF/LWAL+DNO/H:1,MCF/LWAL+DNO/H:2,MCF/LWAL+DNO/H:3,MCF/LWAL+DUL/H:1,MCF/LWAL+DUL/H:2,MCF/LWAL+DUL/H:3,MR/LWAL+DUL/H:2,MR/LWAL+DUL/H:3,MR/LWAL+DUL/H:4,MR/LWAL+DUL/H:5,MR/LWAL+DUL/H:6,MUR+ST/LWAL+DNO/H:1,MUR+ST/LWAL+DNO/H:2,MUR/LWAL+DNO/H:1,MUR/LWAL+DNO/H:2,MUR/LWAL+DNO/H:3,UNK,W+WO/LN+DNO/H:1,"W+WO/LN+DNO/H:1,2"
94884,Puerto Colombia (ANM),Concreto vaciado,Alfombra,Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),Concreto vaciado,Alfombra,Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),Concreto vaciado,Alfombra,Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),Concreto vaciado,"Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),Concreto vaciado,"Mármol, parqué, madera pulida y lacada",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),Concreto vaciado,"Mármol, parqué, madera pulida y lacada",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),Concreto vaciado,"Mármol, parqué, madera pulida y lacada",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),Concreto vaciado,"Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)",Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)","Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)","Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)","Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)","Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)","Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),No tiene paredes,Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),No tiene paredes,"Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),No tiene paredes,"Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),No tiene paredes,"Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),No tiene paredes,"Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94884,Puerto Colombia (ANM),No tiene paredes,"Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94884,Puerto Colombia (ANM),Sin información,Sin información,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
94885,La Guadalupe (ANM),"Bloque, ladrillo, piedra, madera pulida",Alfombra,Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Bloque, ladrillo, piedra, madera pulida",Alfombra,Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
94885,La Guadalupe (ANM),"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Bloque, ladrillo, piedra, madera pulida","Mármol, parqué, madera pulida y lacada",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Bloque, ladrillo, piedra, madera pulida","Mármol, parqué, madera pulida y lacada",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Bloque, ladrillo, piedra, madera pulida","Mármol, parqué, madera pulida y lacada",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Guadua,Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Guadua,"Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Guadua,"Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Guadua,"Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Guadua,"Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Guadua,"Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Madera burda, tabla, tablón",Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Madera burda, tabla, tablón","Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94885,La Guadalupe (ANM),"Madera burda, tabla, tablón","Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
94885,La Guadalupe (ANM),"Madera burda, tabla, tablón","Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
94885,La Guadalupe (ANM),"Madera burda, tabla, tablón","Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Madera burda, tabla, tablón","Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
94885,La Guadalupe (ANM),Material prefabricado,Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Material prefabricado,"Cemento, gravilla",No aplica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Material prefabricado,"Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Material prefabricado,"Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Material prefabricado,"Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Tapia pisada, bahareque, adobe",Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Tapia pisada, bahareque, adobe","Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Tapia pisada, bahareque, adobe","Cemento, gravilla",No aplica,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Tapia pisada, bahareque, adobe","Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Tapia pisada, bahareque, adobe","Tierra, arena, barro",No aplica,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Caña, esterilla, otros vegetales",Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Caña, esterilla, otros vegetales","Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Caña, esterilla, otros vegetales","Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Caña, esterilla, otros vegetales","Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Caña, esterilla, otros vegetales","Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Caña, esterilla, otros vegetales","Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Concreto vaciado,Alfombra,Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Concreto vaciado,Alfombra,Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Concreto vaciado,Alfombra,Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Concreto vaciado,"Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Concreto vaciado,"Mármol, parqué, madera pulida y lacada",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Concreto vaciado,"Mármol, parqué, madera pulida y lacada",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Concreto vaciado,"Mármol, parqué, madera pulida y lacada",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Concreto vaciado,"Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)",Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)","Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)","Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)","Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)","Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),"Materiales de deshecho (Zinc, tela, cartón, latas, plásticos, otros)","Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),No tiene paredes,Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),No tiene paredes,"Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),No tiene paredes,"Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),No tiene paredes,"Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),No tiene paredes,"Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),No tiene paredes,"Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94885,La Guadalupe (ANM),Sin información,Sin información,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),"Bloque, ladrillo, piedra, madera pulida",Alfombra,Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),"Bloque, ladrillo, piedra, madera pulida",Alfombra,Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
94886,Cacahual (ANM),"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94886,Cacahual (ANM),"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),"Bloque, ladrillo, piedra, madera pulida","Mármol, parqué, madera pulida y lacada",Apartamento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),"Bloque, ladrillo, piedra, madera pulida","Mármol, parqué, madera pulida y lacada",Casa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94886,Cacahual (ANM),"Bloque, ladrillo, piedra, madera pulida","Mármol, parqué, madera pulida y lacada",Tipo cuarto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),Guadua,Alfombra,No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),Guadua,"Baldosa, vinilo, tableta, ladrillo, laminado",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),Guadua,"Cemento, gravilla",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),Guadua,"Madera burda, tabla, tablón, otro vegetal",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),Guadua,"Mármol, parqué, madera pulida y lacada",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94886,Cacahual (ANM),Guadua,"Tierra, arena, barro",No aplica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
